0.0224258500175169,-0.19092304109612,0.242377584233704
-0.243272272152077,-0.327680313988285,0.119765105182783
0.101665809797168,0.0524986905726478,0.0927769561465366
0.0176896488286069,-0.319093256333195,0.0526268699955524
0.321039583186458,-0.227983452906505,0.00237081957045843
0.258261872905421,-0.00201088444908228,0.168613485978387
0.126496836956022,0.136759927349593,0.203141772524756
-0.0832067011852138,0.073174034020933,0.124595692277038
-0.189494599926095,0.0865993635017494,0.3358789553319
-0.0949463814909528,-0.0648122702613421,0.195050605869625
-0.220529310682997,0.219352722500502,0.123528425308193
-0.0737537342489596,-0.163092884533823,-0.014559828692798
0.0796244922999776,0.143364022894848,0.217409500582192
0.269493601732891,-0.308317800886746,-0.0549108353001219
-0.196968850264586,0.138002359429022,0.310120029095963
0.204277708380876,-0.0230177136974605,0.0298177059742423
0.0943781063024343,-0.263517215580057,-0.0182306894087508
0.108017969202819,-0.161675367655537,-0.0392810938932894
0.0676369983428927,0.123142151946568,-0.0473045654035273
0.284286122131778,-0.154618654966247,-0.161550558895626
-0.00900042615919877,-0.25037204961542,-0.29360478280479
-0.0457478657956349,-0.215607912519166,-0.0659919664756144
-0.199557714201336,-0.0487488364637429,-0.323591077496266
0.00715254506505086,0.0301169795780794,-0.214349655722896
-0.00878497418951201,-0.128197296983264,0.16862899921723
0.33116564230346,-0.255545398650471,-0.208507522173085
-0.224770582550782,0.0458851142145226,-0.0485691883037341
-0.178856642437158,0.223267533183394,-0.147644081958388
0.305615239203399,-0.163863036223563,-0.119194689005987
0.0248631922939117,-0.260861820584417,-0.190611297693996
0.264049891532587,-0.176777391110862,0.173252540905817
-0.208732440142053,0.165037035631955,-0.214193339172872
0.198413402801532,-0.211484103689527,-0.017245205912294
0.200842419937922,0.26596840751589,0.134743104895114
-0.0282834758873918,-0.257559211691879,0.022555330641264
-0.0454950673085508,0.168408759507872,-0.0671122618341609
-0.214366355137989,0.267565056645394,0.0372799178985936
-0.0282417697083488,0.188007775464747,-0.131423631278596
-0.0475619708840633,-0.143639717273708,-0.0178102001259198
-0.15265866194162,-0.208243701703097,-0.132168330889642
