0.31669566908628,0.241495608964225,0.0375854572363887,0.0476401931829596
-0.157152397719222,-0.159581368347875,0.277549786276542,-0.165565614067288
0.00866103600886082,0.138140014203322,0.0604933502655833,-0.0188332102686649
0.238026941718292,-0.16829726993384,0.0354631532086168,0.00446452620680918
0.248514772106518,-0.0291723185253344,-0.0257627392873086,-0.135546005799221
-0.205975119298353,-0.0650445449831717,-0.341086646768043,0.185545172088295
0.251919215702632,0.141042884267602,-0.25169459103119,0.0805809219431676
0.163811775092464,-0.0637287970258089,0.0556998970716808,0.0233814520603476
-0.139769600513199,-0.271718557393653,0.0490505933682745,-0.171269211459675
-0.105227607240443,-0.235192173995131,0.18997257555335,0.12813507629768
-0.286209709804994,-0.213988147528152,-0.188103959296438,0.24326219057843
-0.048089896396167,0.166418129975646,-0.07904062184369,-0.0412746939666494
-0.290897792045035,0.115941919731954,-0.269496372250027,0.00818283697361843
-0.137355126194047,-0.0495455163705551,-0.163232966315714,0.213304901809934
0.0610365527084746,-0.145396097855941,-0.0460098799351096,0.0438562237300848
-0.200174684051707,0.103281165360351,-0.178527999426442,0.0401548692311294
-0.0100545170145006,-0.305567611497052,-0.253707792427271,-0.103592034532965
0.141250520325715,-0.0278736685644913,-0.14583516697211,0.261347161525894
0.0542406187385004,-0.12127162319549,-0.20781886817701,-0.0539137024635584
-0.0599765403671422,0.230212529718684,0.0476442053894636,-0.129103175374627
0.0274175679660489,-0.302798544160451,0.192318597576649,0.248012834122984
0.0868192641897229,0.0734500237191416,0.245026163744848,-0.237858366333206
-0.227365790462466,0.274105002002525,0.359276875984463,-0.287414307457782
0.00484999346561006,0.076981282737615,-0.200598011506021,0.0375485099231388
-0.049722099828748,0.0766816310931313,-0.0881557723314587,-0.280558699391498
-0.0808909607616546,-0.025453857995699,-0.0965988208814498,0.117068373156571
-0.26252416021827,-0.226791175435117,0.0766964555409266,0.0889296992576509
-0.159555794739967,0.119593163305167,-0.125282915356822,-0.277786934044785
0.285390378381006,0.227626668337641,0.264104907623923,-0.193867632723655
-0.184950159698601,0.200528722308062,0.0276587664180662,-0.110615036996544
-0.146227128475676,-0.105565979327351,0.270955204811096,-0.0185469718440294
-0.119624202877718,-0.206286673999809,0.0350337262679147,0.285510866798616
0.0638067545506593,-0.239562462394119,0.194946695403664,0.268620859749445
-0.0541243868538834,-0.0240553562368191,-0.137102364993822,-0.0176984263186233
0.200141611715976,-0.103306763812663,-0.152040106742799,0.13544173032874
-0.202048028765575,-0.252839772287826,-0.0957236895694861,-0.0908239568484438
0.0626793112964944,-0.0558913074852981,-0.0461367038038942,0.111314516595183
-0.177622894204635,-0.153649440217501,0.123355925645746,-0.275129082299641
-0.0683126132754011,0.0627755972542412,-0.256333563896949,0.195933698206376
-0.343246639884615,-0.0663590800664601,-0.116159196280209,-0.147114953004252
